tweet_id,location,date,likes,retweets,text
1474495878555750404,"Baton Rouge, LA",2021-12-24,0,0,BITCH THEY DONE ADDED DEMARIO TO THE FUCKIN COVID LIST 🤣🤣🤣🤣🤣🤣 MANE FUCK THIS WHOLE CHRISTMAS WEEKEND (except for you baby Jesus)
1466397627793170432,"Alabama, USA",2021-12-02,23764,3727,It’s time for joe Rogan to replace doctor Fauci https://t.co/sA5aZfc0VD
1474852533755543557,"Laguna Beach, CA",2021-12-25,3557,1260,Un profesor de la Universidad Johns Hopkins asegura que Ómicron es “similar al resfriado” y pidió evitar la “pandemia de la locura” https://t.co/jkNubrS0TH
1472724513976692744,"Virginia, USA",2021-12-20,70,20,It’s a bad sign when Australia essentially gives up on contact tracing. https://t.co/c2m9YYFDc0
1473091484291239945,"Tucson, AZ",2021-12-21,26671,6309,If Republicans had any balls they would convene emergency sessions in every state this week and ban all covid mandates while providing monoclonals and early treatment for everyone and unshackle doctors to treat outpatient. All roads lead to treatment.
1474928027171790854,"Bronx, NY",2021-12-26,1,0,"The amount of people asking me to hang out, knowing I have the rona, is insane. 
We're never getting out of this pandemic😮‍💨"
1473142992663949315,"Cleveland, OH",2021-12-21,3,0,By the time the pandemic over I might be be pushing 30 💀
1469734057240150018,"Oklahoma, USA",2021-12-11,3,3,"@DrEliDavid Omicron Spreads To 38 Nations, No Deaths Reported, Says World Health Organization
https://t.co/2b7Oq1aRXG

Great news!"
1472704283112058881,"Lansing, MI",2021-12-19,288824,26849,i’m not worried about omicron because i got $1400 a year ago
1474500852027207684,"Boston, MA",2021-12-24,665,244,Media Falsely Reports Texas Man Died From Omicron While Government Officials Refuse To Say https://t.co/bhIQg6v87I
1473517150702915587,"Albany, NY",2021-12-22,8551,2742,"Here is the head of NYC corrections sounding the alarm: 1% of prisoners were COVID positive until recently, 9.5% yesterday, over 17% today. He “implores” us to stop sending people to rikers. https://t.co/RkfIYz5NtB"
1468784471625379840,"Cypress Gardens, FL",2021-12-09,0,0,https://t.co/YxMmCV1T9c
1466880835018280969,"Pennsylvania, USA",2021-12-03,19,9,"So unemployment is now at 4.2%, 210,000 jobs added were in November and 6,000,000 since January all during a pandemic with total obstruction from the @GOP"
1471672316652306436,"Fort Lauderdale, FL",2021-12-17,1,0,@MicheleSteele That's a great observation that aligns with anyone who consistently lives a healthy lifestyle vaxxed or unvaxxed.  It ain't the vax buddy. These guys train year round and eat quality food. Their biometrics dont align with people who have issues with Covid
1470416348861849604,"Madison, WI",2021-12-13,446,121,"What about masks?

What about free tests?

What about ventilation &amp; filtration off the air?

How are you pushing for a patent waiver &amp; tech transfer?

You promised to follow the science.

The science is telling us we need to be doing a lot more! https://t.co/d1y2thAFkb"
