location,date,likes,retweets,text
"Chicago, IL",2020-07-20,50793,17899,luxury for me isnt my clothes although its up there. its experiences. places i can go. what hotels i stay at. what my home looks like. restaurants. spa dates. events. ppl im around. luxury isnt just wearing designer at the club and posting on ig for me. i want the lifestyle.
"Washington, DC",2020-07-02,79890,62644,"On June 11th, Michael Hickson, a quadriplegic black man with COVID-19 was killed by a hospital in Austin Texas.

Doctors decided he had ""no quality of life"" and was not worth spending the resources to save.

The conversation between his doctor and his wife was caught on audio 1/? https://t.co/sQxdXNhhRM"
"Pennsylvania, USA",2020-07-21,8131,1365,This is my not-shocked face. https://t.co/ks0Z6qRLKR
"Chicago, IL",2020-07-03,91868,85755,"Please, please, please don't sweep this under the rug. Your disabled friends are in danger. 

We must unite and fight this! https://t.co/ineA1OoW2R"
"North Carolina, USA",2020-07-01,6811,3446,"COVID-19 does not scare me.

The politics of this virus, however, do worry me.

We do not need to enter yet another lockdown.

Locking down again delays our progress in fighting this virus &amp; only hurts our country more.

As a doctor, I urge our politicians to start using science! https://t.co/r10zrBhVZO"
"Arkansas, USA",2020-07-24,14,10,#WeReopenSchoolsWhen we are presented with clear and accurate COVID data (unlike what we are fed in the pressers) that shows 14 days of downward trends. @AsaHutchinson @ArkansasEd https://t.co/w5W1NhvlnR
"Bay Area CA, USA",2020-07-02,3,3,Researchers find neurological damage in four children with coronavirus inflammatory syndrome https://t.co/x2YN2Xsx2s
"Virginia, USA",2020-07-13,3,0,"@AngrierWHStaff This is not a “winning strategy” for Trump.
My sister in TX has 1 friend hospitalized w/ Covid, his wife &amp; son ill at home; a nephew &amp; his wife very ill at home, the wife not hospitalized b/c of lack of bed space. She was sent home with 9 meds."
"Kansas City, MO",2020-07-26,6332,2148,"COVID Update July 25: Right now in this crisis, good or bad is less important than early or late.

If saving lives is important to your mayor &amp; governor, they need to be early to action. 1/"
"Arizona, USA",2020-07-25,60485,17328,"7,100 people just died from COVID in a single day.

We can’t really be numb to that, can we?"
"New Jersey, USA",2020-07-10,205,134,I’m a 33 yo healthy ER nurse. I beg to differ @JohnCornyn. This is what I owe for being hospitalized with #COVID ⤵️ Please stop downplaying this virus to our youth. You are endangering the people in this great state of Texas. @ASlavitt #thebestofus @mjhegar #coronavirus @AC360 https://t.co/2gGNeY6KN6 https://t.co/8EQ5B10FBD
"Fuckoffistan, NY",2020-07-01,3,0,"""you wear pants, why won't you wear a mask?! Lol""
My dick ain't on my face unitard."
"Ohio, USA",2020-07-25,81637,16662,"Rabidly anti-gay Arkansas state Sen. Jason Rapert, who has referred to coronavirus as a ""hoax"" and called mask mandates ""draconian,"" is now hospitalized with COVID-19"
"Tampa, FL",2020-07-16,325861,112620,I’m sorry but after reading that DONALD TRUMP IS FORCING HOSPITALS TO STOP SENDING IN COVID-19 DATA TO SKEW THE NUMBERS IN AN ATTEMPT TO MAKE HIM AND THE UNITED STATES LOOK BETTER ON A GLOBAL SCALE WITHOUT A SHRED OF CARE FOR HUMAN LIFE I can’t stop thinking about it
"Houston, Tx",2020-07-30,163,130,38 retweets - my account has been completely suppressed. Who is there to turn to for help? Is there anyone in the conservative movement addressing this? https://t.co/kEcvfyPpMD
"Tucson, AZ",2020-07-24,1,0,"New Zealanders are well educated and trust science. When the virus hit, they followed the clear direction of their leaders to social distance and wash hands. Simple! They've been virus-free for weeks. https://t.co/jWrddGrsz3"
"San Leandro, CA",2020-07-01,1,0,"@ohheytravis Yea, but we’re not still in the Black Plague pandemic."
"Los Angeles, CA",2020-07-05,6502,2196,"Hey, @DonaldJTrumpJr, while you do your coronavirus quarantine searching for new ways to discuss cognitive decline, thought you might want to hear what your dad said.  No, it wasn't oranges or covfefe, it was worse.  
https://t.co/8CwfBYbui8"
"Phoenix, AZ",2020-07-29,3154,2207,Oy. Even mild #COVID19 infections can lead to long term CVD health consequences. 78% of this group had cardiovascular complication after recovery. Not all hospitalized. Not all even had symptoms. https://t.co/buWYScW7TK
"Houston, TX",2020-07-02,28080,8951,"Fun fact: Austin has the highest COVID-19 positivity rate in the nation, followed by Phoenix, Houston, Dallas, and San Antonio. Texas has FOUR metroplexes out of the top five metroplexes in the nation with the highest positivity rates. Abbott needs to take more action."
"Vermont, USA",2020-07-28,419787,158008,"imagine your child is working as an essential worker during a pandemic at two jobs and is finally sleeping in her bed. the police bust down her door and shoot her 8 times, killing her, and they haven’t gotten charged."
"Texas, USA",2020-07-13,506,174,@tedcruz Texans perish as Ted Cruz sips coffee and spends his day shitposting  https://t.co/nbLCqXz5uz #GOPGenocide
"Pennsylvania, USA",2020-07-12,25975,4507,America’s coronavirus response... https://t.co/TGH70ZLB4P
"Miami, FL",2020-07-09,51,19,i can’t believe florida is now considered the world’s corona epicenter this is so embarrassing even with our track record lmao
"Maryland, USA",2020-07-17,857,339,"Biden's Economic Pandemic: ""[He] is promising to delete the jobs of millions of Americans—at a time of soaring unemployment....[A] ban on offshore drilling alone would cost 200,000 jobs...."" https://t.co/RMTKiXNqSG via @WSJ"
"Santa Clarita, CA",2020-07-25,0,0,@joshuagates @joshuagates I have the San Francisco solution! Dig permits are offline due to recent vandalism and Covid. Think you can get us in to dig? My solution addresses every line of text and all the clues in the painting. The true solution confirms itself twice! Contact me! #TheSecret
"Connecticut, USA",2020-07-16,0,0,😂😂😂 https://t.co/JqRtgeYFBo
"San Antonio, TX",2020-07-20,3,1,Jesus didn’t end slavery and y’all think he gon end COVID??
"Los Angeles, CA",2020-07-11,0,0,@hdelight_ COVID-19 has cancelled all the weddings. 😢
"Los Angeles, CA",2020-07-16,1,0,Oklahoma Governor Who Welcomed Trump’s Tulsa Rally Has Tested Positive for COVID https://t.co/Wyb1NTZleH
"San Diego, CA",2020-07-13,57720,28703,"Trump knew about coronavirus and did nothing.

And now he wants *us* to live with it. https://t.co/NwMR78SSku"
"Florida, USA",2020-07-29,6,0,"@ny_flaneur @Cory_Thunder @tomselliott @MaxBoot The same states that forced CoVID patients into nursing homes? The same states that are burning to the ground from peaceful protests, protesting their corrupt democrat run police departments. You mean those states?"
"North Carolina, USA",2020-07-29,61,38,75 days ago the House passed a new stimulus package and in all that time mcconnell republicans did nothing. With rent and bills coming due the livelihood of millions is in peril. Republicans don’t give a damn about you. https://t.co/6vGqnkSCly
"Charlotte, NC",2020-07-19,1471,105,I’ve only seen my Queen once since March due to Covid &amp; the travel ban. She has an autoimmune disease and is  shielding. I worry about her daily! Please wear a mask &amp; socially distance even if you’re not at risk. Do it to protect our elderly &amp; vulnerable 💙 Stay safe everyone!
"Charlottesville, VA",2020-07-28,3,1,Gov. Northam says he met today with Dr. Brix to review what Virginia is doing during the pandemic.
"Atlanta, GA",2020-07-11,42816,5276,"The virus doesn’t take the weekend off.

Wear a mask. Stay six feet apart. Wash your hands with soap.

Be smart. It’s Up To Us, New York."
"Colorado, USA",2020-07-07,1375,678,"The trump admin response to this pandemic is a humanitarian atrocity that will be remembered for all history.
Mass death is just beginning.
The wealthiest nation in the world is failing, where most other nations  succeeded.
@senatemajldr enabled it all.
#ShitholeMitch"
"Los Angeles, CA",2020-07-24,96559,9598,Gonna be one of those nights!!!!This really is not right‼️😂🤣😂 https://t.co/7fiBdKXsnZ
"Lincoln City, OR",2020-07-19,6117,1814,"2,300 people go missing everyday 900,000 each year. In the U.S. alone. Tell me about those Covid numbers again?"
"Reno, NV",2020-07-22,0,0,"Glad that's an option for you. Many teachers either comply with ridiculous decisions by school boards, or lose their health insurance in a time of deadly pandemic. https://t.co/BRNxTAstkl"
"Inver Grove Heights, MN",2020-07-28,56,19,"Mask up, Golden Bears... We want to play this fall! The MN mask mandate has gone into effect &amp; we encourage you to wear a face mask when you leave your home. Click the link below to learn how you can help keep the Twin Cities safe. #BeGolden #WeAreCSP 

https://t.co/SS0jlG0pk7 https://t.co/t2A6jR8YMz"
"Philadelphia, PA",2020-07-24,10,5,"When Covid-19 pandemic ended Matt Williams (@1mattwill2) overseas bball season early, the former Jones High and @UCF_MBB standout decided to come home and give back to his community. Read about it below.                                       
https://t.co/XT2U2zINgl #AreteSports https://t.co/weWmRYKj4i"
"Tucson, AZ",2020-07-20,25591,3855,"Your daddy suggested injecting disinfectant to help fight covid19, which is insane. https://t.co/NZsdVhcPy3"
"Cambridge, MA",2020-07-06,3,0,Good news is she’s “into personal development and healthy living” 😂😂😂 https://t.co/vSiKESCOMH https://t.co/92VqnLcIXo
"Santa Barbara, CA",2020-07-17,246921,51848,Wear. A Fkng. Mask... https://t.co/ySenWfij53
"Santa Isabel, Puerto Rico",2020-07-04,1144,835,el corona se acabó y no me avisaron??
"Texas, USA",2020-07-11,1,0,Covid-19 truly has my anxiety so high... I really wanna take a break from social media cause all I see is horrible sad stories and my heart truly can’t handle it anymore 😖
"Long branch, WA",2020-07-18,1598,899,"‼️New #coronavirus cases and deaths are exploding and setting daily records.

@realDonaldTrump and his cronies are pushing to reopen our schools—yet NO ONE in his administration is pushing to protect our children.🤬

VOTE HIM OUT.

#ProtectOurKids
https://t.co/MDLi4Jodgc"
"Los Angeles, CA",2020-07-09,4,1,This baby is asking the hard hitting questions “why would germs come around to people if they don’t want germs to come around to them??!!” WHY??!!! https://t.co/rqmEaC72Ie
"Castaic, CA",2020-07-08,925500,139695,"This is the first year I’m not going to Fiji because of COVID-19. 🥺

Normally, I do not go because I am poor."
"los angeles, ca",2020-07-05,158,153,It’s H&amp;M y’all 🗣🗣🗣 https://t.co/RLuFWPKOnN
"Covington via Floyd County, KY",2020-07-15,52,11,It's strange how the folks complaining about scary government making you get healthcare and wear a mask don't seem to mind when the state puts someone to death (with or without due process)
"Louisville, Kentucky",2020-07-20,3235,714,"And multiple indicators, from payrolls to restaurant diners to small business revenue to household surveys, suggest that economic recovery has stalled as the pandemic surges 3/ https://t.co/gbV9U5z0if"
"Pennsylvania, USA",2020-07-02,33242,10112,"Want to know why there is an uncontrolled covid outbreak in Texas, with record number of cases, hospitalizations and (soon) deaths? Because Dan Patrick leads a death cult that Abbott, Cornyn and company are too scared to stand up to. https://t.co/gUdXEPmdCe"
"Vermont, USA",2020-07-18,261383,44649,I’d rather wear a mask every day than put a fitted women’s tshirt on my body ever again in my life
"Atlanta, Georgia",2020-07-25,210311,56770,(Proud Dad Moment) my son invented this device called “S.A.M” Social Awareness Machine that beeps to let people kno that they’re within 6 feet to promote social distancing https://t.co/WerALw4KwZ
"San Francisco, CA",2020-07-02,2,1,"RECURSOS: Muchas familias afectadas por covid-19 necesitan acceso gratuito a alimentos. Aquí se encuentra nuestra guía (disponible en inglés y español) de organizaciones que alimentan a nuestras comunidades durante la pandemic. (@elteco)  #KQEDenEspañol
https://t.co/4isQBvLby4"
"East Helena, MT",2020-07-22,27,19,"“Beyond rejecting explicit waivers, any employee or student who plans to be on campus should also inform supervisors, deans, presidents, and in-house counsel in writing that showing up does not imply any release of the institution’s legal responsibility.” https://t.co/aFsifBwYDu"
