location,date,likes,retweets,text
"New York, USA",2021-07-28,6184,4687,"**NEW**: After an incident at a Whataburger, police in La Joya, TX say they’ve learned illegal immigrants who test positive for COVID-19 are being released from federal custody to a local Catholic charity in the RGV which then places them in local hotels without notice. @FoxNews https://t.co/cOx4yR5Wiw"
"Pittsburgh, PA",2021-07-30,13,9,"This is the COVID-19 Update for July 30, 2021.
 
In the last 48 hours, 247 new cases were reported to the Health Department. Of these, 153 are confirmed and 94 are probable. There were no new deaths reported. https://t.co/UmGsjucvNk"
"Washington, USA",2021-07-21,186,74,"99% of COVID Deaths are MAGA, and that is FINE, They made their choice as is their ""RIGHT""! But over 400 kids in recent days? What about their RIGHT TO LIVE? These People are Sadistic DEMONS, that all should ALL go to HELL! My Opinion. YOURS? #BLUEWAVE2022"
"Oregon, USA",2021-07-05,48,24,"Pandemic experts have reported 99.2% of COVID cases and deaths are within the unvaccinated people.
Whatever you are doing isn't working.
#GetVaccinatedASAP"
"Valparaiso, IN",2021-07-04,879,187,"Tomorrow is going to be insane everywhere. People will be packed together like sardines at parties &amp; beaches. 

I urge you to #WearAMask 
Covid is definitely NOT ""over"". Think of the people you love the most in life &amp; put a mask on for them if you're out in public.

Be safe."
"Manhattan, New York",2021-07-13,500,510,"完全接種率が79％のマルタ共和国のR値がついに未曾有の4に到達したのでご査収ください。

https://t.co/QVpGl9HZH4 https://t.co/foEGFsgvSn"
"Houston & Fredericksburg, TX",2021-07-22,0,0,She’s teetering on the edge of insight. https://t.co/IKpUzSTBvA
"Atlanta, GA",2021-07-28,1,2,"You know what, I literally do not give a fucc anymore. LMFAOOO. https://t.co/YC4SOCx5O8"
"Los Angeles, CA",2021-07-18,0,0,"So I just looked up an article on these beds and the weight limit is approximately 440 lbs. So if you’re a female gymnast, fuck loud, fuck proud, ain’t no bed gonna stop you. If you’re a men’s weightlifter, fuck on the floor or one of I imagine THOUSANDS of other locations. https://t.co/EZ8xttp6dG"
"Chicago, IL",2021-07-27,3,1,"This is how it should be everywhere in the world. If you want to go back to “pre-covid,” you need to be vaccinated. There is no legitimate reason for the unvaccinated to be allowed to engage in activities to further put people at risk. Make vaccines mandatory. https://t.co/vBc6MrLUM7"
"Colorado, USA",2021-07-30,6532,3011,.@EmeraldRobinson asked @KJP46 how the CDC is testing for the Delta variant and she completely falls apart and says it’s because “the experts” say so. https://t.co/C9HKrsJGpj
"Fort Wayne, IN",2021-07-30,0,0,"@JudiciaryGOP I don’t think I’ll ever get used to snowflake Republicans crying about wearing a little tiny mask in order to save needless American deaths from Covid.

What an embarrassing moment for our country."
"California, USA",2021-07-07,470,189,"What does he have to hide?
https://t.co/R2b29iH60R"
"Nebraska, USA",2021-07-18,5,1,But Fauci said they were surprised that cloth masks worked as well as other masks.  Was he lying again? How many lives did this lie cost? @JeromeAdamsMD care to comment since you were part of this “noble lie” also? https://t.co/Uek5EhRjDk
"Norfolk, VA",2021-07-18,552,201,anti-vaxxers have completely seized the GOP https://t.co/EwtiQyiBCP
"New York, USA",2021-07-26,4,1,Conservatives are doing their absolute best to make sure that we never put this pandemic behind us. https://t.co/nL0clo3LSh
"South Carolina, USA",2021-07-10,800,233,Psaki Promises White House Has ‘No Intention To Maintain A Database’ After HHS Secretary’s Vaccine Comments Spark Worry https://t.co/CP9JtqE6jD
"Crawfordsville, Indiana, US",2021-07-23,1,0,"We have been enjoying a flood of visitors this summer! Because of certain COVID restrictions still in place, however, that makes it even MORE vital that you book your tour ahead of time! We may not always be able to accommodate walk-ins.

 https://t.co/8pRrpH51ti"
"Waco, TX",2021-07-29,0,0,How to Ease Back Into a Workout Post-COVID https://t.co/iAFW80hIp8 #HMHforU #HealthTips #HealthEducation
"Raleigh, NC",2021-07-27,287,58,"#MorningJoe I work in special Ed. we went back last Sept. full week in-person
I am vaccinated - not so all co-workers
Problem -1/2 of our kids aren't eligible
Break-through COVID IS HAPPENING
Do we risk our lives AGAIN?
take a job with me - then speak
U R not a DR. 
SHUT IT"
"Cibolo, TX",2021-07-17,0,0,🤣🤣🤣🤣🤣 https://t.co/ro0vGEa28H
"Washington, DC",2021-07-18,610,14,"After three hours at over five different stops in the airport for a covid test, forms, QR codes, more forms, a wait for a positive or negative result and immigration we’re finally here! NPR’s team covering #Olympics2020 is in Tokyo."
"OREGON, USA",2021-07-30,134,48,"Brought to you by:

Greg Abbott
Ted Cruz
John Cornyn
Louis Gohmert
The letter 'R'
and the number 45 https://t.co/8Rg32MwT6x"
"Los Angeles, CA",2021-07-13,697,97,"The current crop of Emmy nominations just reminded me that we got some of the best television during the heaviest days of the pandemic. Television saved me many days, as I am sure it saved many of us, and I am grateful."
"Virginia, USA",2021-07-30,7337,1474,CDC Still Baffled People Are Paying Attention To Them https://t.co/XecfIAsey7
"Asheville, North Carolina",2021-07-26,1,0,via @NYTimes https://t.co/ScFuvAaGW7
"Los Angeles, CA",2021-07-30,13398,2309,"if the cdc is saying we should mask, we should probably be practicing even stricter behavior tbh they’re always behind"
"Kentucky, USA",2021-07-24,7972,2538,"America using its vast wealth to buy up a huge chunk of the vaccines only for them to spoil en masse because the country is too politically diseased to take them or give them away to poor nations being wrecked by Delta, that's the good old USA alright https://t.co/6gpXHGvkrf"
"Chicago, IL",2021-07-18,0,0,"While COVID-19 has worsened the nation’s overall behavioral health, it has also interrupted the delivery of behavioral health treatment, a new study suggests. #behavioralhealth Read more: https://t.co/aQR0Xdokoz"
"Massachusetts, USA",2021-07-29,10980,3786,"Here’s the truth America:

The “game changer” data the CDC used for the mask mandate is from a single study from India.

The study was rejected in peer review. But CDC used it anyway. Remember what I said about public health officials losing our trust?

It gets worse."
"Tampa, FL",2021-07-01,0,0,"https://t.co/RgvakEeEyS

""A central dogma of virology is viruses tend to become less deadly over time."" https://t.co/5nxsdbonIR"
"Wichita, KS",2021-07-30,16,4,"We all want the pandemic to be over, @paulwaldman1 writes. Why can’t Republicans admit that? https://t.co/9SI48A8pU0"
"North Huntingdon, PA",2021-07-28,0,0,And now the vaccinated shedding the virus “conspiracy theory” proves to be truth! So far the conspiracy theorists have been correct more times than Fauci or the CDC! https://t.co/BxfTS6ZF8w
"Charlotte, NC",2021-07-31,2,1,"#Panthers on the field at Gibbs Stadium, all active/non-COVID list players present and accounted for. https://t.co/zThRDyaZZm"
"Kentucky, USA",2021-07-28,111,41,I've been to some of the poorest most beleaguered countries in the world where people stand in lines all day for life-saving vaccines.  It is the height of entitlement &amp; selfishness for any American to refuse to be vaccinated during a global pandemic. https://t.co/qoIfUWJWYI
"Yorktown, VA",2021-07-18,3876,3458,"Covid-19 is still killing Americans faster than guns, car crashes and influenza combined, according to the latest mortality data https://t.co/nrQesgH0Ea https://t.co/jb7uO1Vf3e"
"New Hampshire, USA",2021-07-05,4569,994,"Masks are annoying, but something really horrible about wanting to ditch a minor inconvenience over protecting other people.  Ministers encouraging this are willingly endangering the lives of clinically vulnerable people and opening up anyone to life changing long covid."
"San Francisco, CA",2021-07-07,112,97,An investigation by Stand News found that the head of the Immigration Department and Commissioner of Customs and Excise were fined in March for violating social distancing rules. Both participated in a dinner at a private clubhouse in Wan Chai attended by more than ten people. https://t.co/8IlwmL4sA6
"Maryland, USA",2021-07-30,103,11,These people are so close to getting it. https://t.co/ofV7CnLgyq
"Tucson, AZ",2021-07-04,0,0,"639 Covid+ hospital census (Inpatient + ICU); a week ago it was 633 (0.9% change)

Covid+ hospital census (Inpatient + ICU) compared to 7 days previous https://t.co/ia1SFUmVVJ"
"Los Angeles, CA",2021-07-30,0,0,"@timm3h @LargoLosAngeles I've mostly been seeing this with 18+ places, but one venue I did see said their policy was 12 and under = masks and negative covid tests. Haven't looked much into into as we are sans kiddos currently, but I agree with that an FAQ/Best Practice guide for this would be helpful!"
"Washington, USA",2021-07-24,622341,75284,Hard to believe this didn't help https://t.co/DmS08esfAF
"Loveland, CO",2021-07-26,43,13,"I can’t understand why it’s so offensive to people when someone doesnt want to get vaccinated for a Covid vaccine that is still for “emergency use” 
If people don’t want to get vaccinated let them rock. The obsession over this topic is so weird"
"Brooklyn, NY",2021-07-01,65,23,"NEW on J&amp;J COVID-19 vaccine!!! 

Vast majority of breakthrough infections among 400,000+ vaccinated health workers are mild in South Africa

""Consistently we are finding that 94% of breakthrough infections are mild, 4% are moderate and only 2% severe."" https://t.co/C277V9jPbi https://t.co/miwxNSPPSx"
"Chicago, IL",2021-07-30,1,0,"""The new data, published in the U.S. agency's Morbidity and Mortality Weekly Report, also found that fully vaccinated people who get infected carry as much of the virus in their nose as unvaccinated people.""

This is your headline, weirdos, cause this the data that matters. https://t.co/7c3InA8hVO"
"Polk County, FL",2021-07-16,11457,3406,WH covid coordinator Jeff Zients says 1 in 5 US Covid-19 cases this week came from Florida.
"New York, USA",2021-07-23,3197,29635,อาการที่อาจเจอหลังฉีดทั้ง AZ และ Sinovac รวมถึงวัคซีน mRNA คือปัญหาเรื่องประจำเดือน หมอไทยไม่มีใครพูดถึง side effect ข้อนี้เลย ของเราประจำเดือนมาน้อยและมาเลท บางคนก็มามากขึ้นซึ่งมีเปเปอร์รีพอร์ตว่าเป็น mind symptoms ที่อาจพบขึ้นได้ https://t.co/UdrFrUEXr8
"Nederland, CO",2021-07-22,3398,1286,"⚠️ PSA: #COVID19 in vaccinated persons can present as generalized fatigue. If you feel tired or run down for no apparent reason, #WearAMask and go get tested"
"Texarkana, AR",2021-07-18,3934,2142,Vaccinated people now make up almost 47% of all new Covid cases https://t.co/RA5v7dReQC
"Raleigh, NC",2021-07-27,22549,6949,"“One of the last things they do before they’re intubated is beg me for the vaccine. I hold their hand and tell them that I’m sorry, but it’s too late.” Get vaccinated before it's too late... https://t.co/Ie3kOAeMxH"
"North Carolina, USA",2021-07-17,2317,1000,Coronavirus doctor's diary: 'Not having the vaccine is the biggest mistake of my life’ https://t.co/oyA8aDbHmL
"Irvine, CA",2021-07-19,1,0,"@TizaTryhards I live across the street from one and it is only COVID and sheer force of will that prevents it from being a daily routine. 

Also they rotate the combo flavor and ube/matcha is god tier when it shows up."
"Virginia, USA",2021-07-28,0,0,"It is for those reasons that I am requesting,
through the appropriate channel, an exemption to the mandate to receive the COVID-19 vaccine.
I make this request for the glory and praise of God and consistent with my faith.

Thank you."
"Los Angeles, CA",2021-07-24,0,0,"Believe me it’s some things more dangerous ..., Covid"
"Nashville, TN",2021-07-14,254,33,Not only are lots and lots of people clicking on this scathing statement from Dr. Michelle Fiscus. But they are also spending an average of 2.5 minutes on the page … which means they are actually reading it. https://t.co/dJq71EhoL7
"Villas, NJ",2021-07-22,10511,3930,"We can't ignore Fox News lies about the Covid vaccine since its potentially killing Americans. That's why I FILED a COMPLAINT AGAINST Fox News with FTC for possible violations of Covid-19 Consumer Protection Act.  We need FTC to investigate Fox! My MSNBC:
https://t.co/s2RYR1XBwg"
"New York, NY",2021-07-07,0,0,"What stupid shit. Look at this country - inconsistent laws, inconsistent information about how to stay alive in a pandemic, high taxes, killer cops. JEEZUS WE SUCK https://t.co/cymw4CkPnA"
"Pennsylvania, USA",2021-07-29,0,0,"From the same media that called riots ""fiery but mostly peaceful protests,"" and defended or condemned crowds who ignored Covid-19 lockdowns based on their ideology. https://t.co/uG97j28Kpd"
"Phoenix, AZ",2021-07-25,1997,771,vACciNeS WoRK https://t.co/PkIfOTHAAI
"Kansas, USA",2021-07-27,0,0,"Well?

https://t.co/r4mRcFFNjK"
"Tennessee, USA",2021-07-20,7187,958,"Just found out that two coworkers are now out with COVID.  Both these coworkers are:

1) Not vaccinated
2) Avid Trumpers
3) Big time douchebags"
